rec_id	datetime	press4	press1	temp1	relhum1	temp_ext	relhum_ext	volt	counts1	nsecs1	N1T_C	N1RH	moder_cph_filt
1256	2019-05-31T20:01:00Z	955.75	955.8	14.6	40.3	10.1	98.0	13.3	352	1200	19.2	0.0	1056.0
1257	2019-05-31T20:21:00Z	955.98	955.8	14.0	40.4	9.4	98.6	13.3	369	1200	18.4	0.0	1107.0
1258	2019-05-31T20:41:00Z	955.99	955.9	13.4	40.6	9.4	98.6	13.2	365	1200	17.7	0.0	1095.0
1259	2019-05-31T21:01:00Z	955.93	955.9	12.9	40.7	9.7	99.6	13.2	379	1200	17.0	0.0	1137.0
1260	2019-05-31T21:21:00Z	955.92	956.0	12.5	40.9	9.3	99.7	13.2	341	1200	16.5	0.0	1023.0
1261	2019-05-31T21:41:00Z	955.94	955.9	12.3	40.9	8.7	99.4	13.2	359	1200	16.0	0.0	1077.0
1262	2019-05-31T22:01:00Z	955.93	955.8	11.9	40.8	8.4	99.8	13.2	361	1200	15.6	0.0	1083.0
1263	2019-05-31T22:21:00Z	955.85	955.8	11.5	40.9	8.1	100.0	13.2	357	1200	15.2	0.0	1071.0
1264	2019-05-31T22:41:00Z	955.69	955.7	11.2	40.9	8.2	100.0	13.2	349	1200	14.8	0.0	1047.0
1265	2019-05-31T23:01:00Z	955.6	955.6	10.9	40.8	7.4	100.0	13.1	387	1200	14.5	0.0	1161.0
1266	2019-05-31T23:21:00Z	955.39	955.5	10.6	40.9	7.9	100.0	13.1	373	1200	14.2	0.0	1119.0
1267	2019-05-31T23:41:00Z	955.3	955.4	10.3	40.9	7.0	100.0	13.1	407	1200	13.9	0.0	1221.0
1268	2019-06-01T00:01:00Z	955.36	955.4	10.0	40.9	6.7	100.0	13.1	385	1202	13.6	0.0	1153.1
1269	2019-06-01T00:21:00Z	955.22	955.3	9.9	41.1	7.5	100.0	13.1	393	1198	13.3	0.0	1181.0
1270	2019-06-01T00:41:00Z	955.07	955.2	9.6	41.0	6.1	100.0	13.1	329	1200	13.2	0.0	987.0
1271	2019-06-01T01:01:00Z	955.04	955.2	9.2	40.9	5.8	100.0	13.1	373	1200	12.9	0.0	1119.0
1272	2019-06-01T01:21:00Z	954.89	955.1	9.0	41.0	5.2	100.0	13.1	374	1200	12.6	0.0	1122.0
1273	2019-06-01T01:41:00Z	954.82	955.1	8.6	41.0	5.9	100.0	13.1	334	1200	12.3	0.0	1002.0
1274	2019-06-01T02:01:00Z	954.99	955.1	8.3	41.1	5.3	100.0	13.1	363	1200	12.1	0.0	1089.0
1275	2019-06-01T02:21:00Z	954.95	955.0	8.1	41.1	5.1	100.0	13.1	360	1200	11.8	0.0	1080.0
1276	2019-06-01T02:41:00Z	955.0	955.1	7.9	41.2	4.7	100.0	13.1	380	1200	11.6	0.0	1140.0
1278	2019-06-01T03:21:00Z	954.91	955.0	7.4	41.2	4.5	100.0	13.0	319	1200	11.2	0.0	957.0
1279	2019-06-01T03:41:00Z	954.88	954.9	7.3	41.3	5.3	100.0	13.1	355	1200	11.0	0.0	1065.0
1280	2019-06-01T04:01:00Z	955.11	955.1	7.4	41.5	6.5	99.8	13.2	373	1200	11.0	0.0	1119.0
1281	2019-06-01T04:21:00Z	954.91	955.0	7.9	41.7	7.4	97.9	13.4	358	1200	11.3	0.0	1074.0
1282	2019-06-01T04:41:00Z	954.7	955.0	8.6	41.8	9.9	96.8	13.7	359	1200	12.0	0.0	1077.0
1283	2019-06-01T05:01:00Z	955.03	955.1	9.8	41.9	11.3	93.5	14.5	367	1200	12.9	0.0	1101.0
1284	2019-06-01T05:21:00Z	955.03	955.0	11.2	41.3	12.8	88.7	14.5	350	1200	14.3	0.0	1050.0
1285	2019-06-01T05:41:00Z	955.02	954.9	12.5	40.7	14.6	78.0	14.5	372	1200	15.8	0.0	1116.0
1286	2019-06-01T06:01:00Z	954.86	954.9	13.8	40.0	15.4	71.1	14.4	358	1199	17.3	0.0	1074.9
1287	2019-06-01T06:21:00Z	954.96	954.9	14.9	39.4	16.9	64.4	14.4	347	1200	18.9	0.0	1041.0
1288	2019-06-01T06:41:00Z	954.93	954.9	16.0	38.9	17.0	64.8	14.0	337	1200	20.2	0.0	1011.0
1289	2019-06-01T07:01:00Z	954.99	954.9	17.3	38.2	19.3	55.4	13.9	388	1200	21.4	0.0	1164.0
1290	2019-06-01T07:21:00Z	954.93	954.9	18.7	37.3	20.0	58.0	13.9	359	1200	22.6	0.0	1077.0
1291	2019-06-01T07:41:00Z	955.02	954.9	19.8	36.6	20.8	58.9	13.8	339	1200	23.9	0.0	1017.0
1292	2019-06-01T08:01:00Z	954.94	954.8	20.4	36.3	19.9	52.4	13.8	342	1200	25.0	0.0	1026.0
1293	2019-06-01T08:21:00Z	954.83	954.7	20.7	36.2	21.4	52.3	13.8	379	1200	25.8	0.0	1137.0
1294	2019-06-01T08:41:00Z	954.67	954.6	21.2	36.3	22.8	47.8	13.8	361	1200	26.2	0.0	1083.0
1295	2019-06-01T09:01:00Z	954.5	954.4	21.5	36.1	22.6	52.7	13.8	383	1200	26.6	0.0	1149.0
1296	2019-06-01T09:21:00Z	954.3	954.3	22.0	35.9	23.0	47.4	13.8	351	1200	26.9	0.0	1053.0
1297	2019-06-01T09:41:00Z	954.3	954.2	22.2	35.9	22.6	45.6	13.8	334	1200	27.1	0.0	1002.0
1298	2019-06-01T10:01:00Z	954.14	954.2	22.4	35.9	22.2	43.2	13.7	379	1200	27.2	0.0	1137.0
1299	2019-06-01T10:21:00Z	953.99	954.1	22.7	36.0	23.7	44.8	13.7	317	1200	27.2	0.0	951.0
1300	2019-06-01T10:41:00Z	953.99	954.1	22.9	36.0	24.1	50.3	13.7	342	1200	27.3	0.0	1026.0
1301	2019-06-01T11:01:00Z	953.93	954.0	23.2	35.9	23.6	49.9	13.7	383	1200	27.5	0.0	1149.0
1302	2019-06-01T11:21:00Z	953.92	953.9	23.5	35.8	23.5	44.4	13.7	362	1200	27.6	0.0	1086.0
1303	2019-06-01T11:41:00Z	953.77	953.8	23.9	35.7	23.3	41.7	13.7	355	1200	27.8	0.0	1065.0
1304	2019-06-01T12:01:00Z	953.57	953.6	24.5	35.4	24.3	38.0	13.7	379	1200	28.0	0.0	1137.0
1305	2019-06-01T12:21:00Z	953.55	953.6	25.0	35.2	24.2	37.8	13.7	369	1200	28.2	0.0	1107.0
1306	2019-06-01T12:41:00Z	953.44	953.4	25.6	34.7	24.5	40.1	13.6	382	1200	28.4	0.0	1146.0
1307	2019-06-01T13:01:00Z	953.31	953.3	26.0	34.4	24.1	40.1	13.6	394	1200	28.6	0.0	1182.0
1308	2019-06-01T13:21:00Z	953.16	953.1	26.3	34.2	24.1	35.1	13.6	381	1200	28.8	0.0	1143.0
1309	2019-06-01T13:41:00Z	952.92	953.0	26.6	34.0	24.0	39.4	13.7	354	1200	29.1	0.0	1062.0
1310	2019-06-01T14:01:00Z	952.62	952.7	26.7	33.9	24.3	36.6	13.6	363	1200	29.4	0.0	1089.0
1311	2019-06-01T14:21:00Z	952.49	952.6	26.8	33.8	24.4	37.7	13.6	397	1200	29.7	0.0	1191.0
1312	2019-06-01T14:41:00Z	952.54	952.6	26.9	33.8	24.8	36.6	13.6	368	1200	29.8	0.0	1104.0
1313	2019-06-01T15:01:00Z	952.44	952.5	27.1	33.7	25.9	32.6	13.6	335	1200	29.9	0.0	1005.0
1314	2019-06-01T15:21:00Z	952.28	952.3	27.3	33.7	24.9	35.6	13.6	350	1200	30.0	0.0	1050.0
1315	2019-06-01T15:41:00Z	952.09	952.2	27.1	33.8	25.9	36.4	13.6	362	1200	29.9	0.0	1086.0
1316	2019-06-01T16:01:00Z	951.99	952.1	26.7	34.0	23.1	42.3	13.6	375	1200	29.8	0.0	1125.0
1317	2019-06-01T16:21:00Z	952.12	952.0	25.7	34.5	22.9	45.0	13.7	366	1200	29.3	0.0	1098.0
1318	2019-06-01T16:41:00Z	951.9	951.9	25.0	35.0	22.2	57.5	13.7	382	1200	28.8	0.0	1146.0
1319	2019-06-01T17:01:00Z	951.93	951.8	24.8	35.4	23.6	48.8	13.7	336	1200	28.4	0.0	1008.0
1320	2019-06-01T17:21:00Z	951.86	951.9	24.8	35.6	22.6	55.0	13.7	373	1200	28.1	0.0	1119.0
1321	2019-06-01T17:41:00Z	951.9	951.8	24.4	35.7	21.7	64.8	13.7	367	1200	27.8	0.0	1101.0
1322	2019-06-01T18:01:00Z	951.93	951.9	23.9	35.9	20.6	63.1	13.7	364	1200	27.4	0.0	1092.0
1323	2019-06-01T18:21:00Z	951.83	951.8	22.9	36.1	17.0	77.4	13.7	389	1200	26.8	0.0	1167.0
1324	2019-06-01T18:41:00Z	951.76	951.7	21.4	36.8	16.7	76.0	13.6	373	1200	25.7	0.0	1119.0
1325	2019-06-01T19:01:00Z	951.9	951.8	20.1	37.5	15.2	84.8	13.5	395	1200	24.6	0.0	1185.0
1326	2019-06-01T19:21:00Z	952.15	951.9	19.1	37.9	14.5	82.4	13.4	374	1200	23.5	0.0	1122.0
1327	2019-06-01T19:41:00Z	952.19	952.0	18.0	38.3	12.9	93.0	13.3	377	1200	22.5	0.0	1131.0
1328	2019-06-01T20:01:00Z	952.31	952.2	17.1	38.7	12.6	94.9	13.3	367	1200	21.5	0.0	1101.0
1329	2019-06-01T20:21:00Z	952.42	952.2	16.4	39.0	12.1	93.0	13.3	357	1200	20.6	0.0	1071.0
1330	2019-06-01T20:41:00Z	952.23	952.2	15.8	39.2	12.2	93.8	13.2	395	1200	19.9	0.0	1185.0
1331	2019-06-01T21:01:00Z	952.29	952.2	15.3	39.4	11.5	97.0	13.2	366	1200	19.3	0.0	1098.0
1332	2019-06-01T21:21:00Z	952.28	952.2	14.8	39.5	10.8	95.9	13.2	340	1200	18.7	0.0	1020.0
1333	2019-06-01T21:41:00Z	952.32	952.2	14.4	39.7	10.3	97.4	13.2	394	1200	18.1	0.0	1182.0
1334	2019-06-01T22:01:00Z	952.14	952.2	13.9	39.8	10.5	98.3	13.2	371	1200	17.6	0.0	1113.0
1335	2019-06-01T22:21:00Z	952.02	952.2	13.6	40.0	10.5	97.4	13.2	363	1200	17.2	0.0	1089.0
1336	2019-06-01T22:41:00Z	952.16	952.1	13.3	39.9	9.2	99.0	13.2	381	1200	16.8	0.0	1143.0
1337	2019-06-01T23:01:00Z	952.17	952.1	12.9	40.0	9.8	99.9	13.1	412	1200	16.4	0.0	1236.0
1338	2019-06-01T23:21:00Z	952.25	952.1	12.6	40.1	9.3	100.0	13.1	361	1200	16.1	0.0	1083.0
1339	2019-06-01T23:41:00Z	952.1	952.0	12.4	40.1	8.7	99.9	13.1	369	1200	15.8	0.0	1107.0
1340	2019-06-02T00:01:00Z	952.05	951.9	12.0	40.2	8.7	100.0	13.1	363	1200	15.5	0.0	1089.0
1341	2019-06-02T00:21:00Z	951.91	951.8	11.7	40.3	9.4	100.0	13.1	377	1200	15.1	0.0	1131.0
1342	2019-06-02T00:41:00Z	951.77	951.7	11.7	40.4	8.4	99.7	13.1	364	1200	15.0	0.0	1092.0
1343	2019-06-02T01:01:00Z	951.59	951.6	11.5	40.4	8.7	100.0	13.1	408	1200	14.9	0.0	1224.0
1344	2019-06-02T01:21:00Z	951.57	951.5	11.5	41.0	9.6	100.0	13.1	369	1200	14.8	0.0	1107.0
1345	2019-06-02T01:41:00Z	951.41	951.3	11.5	40.9	8.4	99.7	13.1	356	1200	14.9	0.0	1068.0
1346	2019-06-02T02:01:00Z	951.22	951.3	11.0	40.6	7.3	100.0	13.1	378	1200	14.7	0.0	1134.0
1347	2019-06-02T02:21:00Z	951.08	951.2	10.6	40.7	8.3	100.0	13.1	379	1200	14.4	0.0	1137.0
1348	2019-06-02T02:41:00Z	951.08	951.1	10.2	40.6	6.6	100.0	13.1	403	1200	14.0	0.0	1209.0
1349	2019-06-02T03:01:00Z	950.95	951.1	9.8	40.7	7.9	100.0	13.1	395	1200	13.6	0.0	1185.0
1350	2019-06-02T03:21:00Z	950.92	951.0	9.7	40.7	6.8	100.0	13.1	414	1200	13.4	0.0	1242.0
1351	2019-06-02T03:41:00Z	950.93	951.0	9.6	40.8	8.0	100.0	13.1	371	1200	13.2	0.0	1113.0
1352	2019-06-02T04:01:00Z	950.89	950.9	9.9	41.1	9.0	99.7	13.2	354	1200	13.3	0.0	1062.0
1353	2019-06-02T04:21:00Z	950.69	950.9	10.3	41.0	9.7	96.8	13.4	378	1200	13.7	0.0	1134.0
1354	2019-06-02T04:41:00Z	950.86	950.9	10.9	41.0	11.4	90.5	13.8	373	1200	14.3	0.0	1119.0
1355	2019-06-02T05:01:00Z	951.09	951.0	11.8	40.7	12.9	86.6	14.5	362	1200	15.2	0.0	1086.0
1356	2019-06-02T05:21:00Z	950.79	950.9	12.9	40.4	14.5	83.1	14.4	389	1200	16.3	0.0	1167.0
1357	2019-06-02T05:41:00Z	950.88	950.9	14.3	39.7	16.1	73.9	14.4	378	1200	17.8	0.0	1134.0
1358	2019-06-02T06:01:00Z	951.12	951.0	15.7	38.9	16.8	71.3	14.4	361	1200	19.5	0.0	1083.0
1359	2019-06-02T06:21:00Z	951.04	951.0	16.9	38.2	17.8	66.4	14.3	366	1200	21.1	0.0	1098.0
1360	2019-06-02T06:41:00Z	951.14	951.0	18.0	37.5	19.3	67.2	13.9	364	1200	22.5	0.0	1092.0
1361	2019-06-02T07:01:00Z	951.11	951.0	19.4	36.8	20.8	61.7	13.9	389	1200	23.9	0.0	1167.0
1362	2019-06-02T07:21:00Z	951.11	951.1	20.8	35.9	21.7	57.5	13.8	388	1200	25.2	0.0	1164.0
1363	2019-06-02T07:41:00Z	950.92	951.0	21.7	35.4	21.6	56.3	13.8	373	1199	26.3	0.0	1119.9
1364	2019-06-02T08:01:00Z	950.93	950.9	22.3	35.1	22.8	51.2	13.8	381	1200	27.2	0.0	1143.0
1365	2019-06-02T08:21:00Z	950.84	950.9	23.0	34.9	24.3	44.1	13.7	404	1200	28.0	0.0	1212.0
1366	2019-06-02T08:41:00Z	950.73	950.7	23.5	34.6	24.5	44.6	13.7	398	1200	28.7	0.0	1194.0
1367	2019-06-02T09:01:00Z	950.74	950.7	23.8	34.5	24.2	53.7	13.7	381	1200	29.1	0.0	1143.0
1368	2019-06-02T09:21:00Z	950.55	950.6	23.9	34.6	24.4	47.2	13.7	366	1200	29.2	0.0	1098.0
1369	2019-06-02T09:41:00Z	950.46	950.4	24.1	34.6	25.8	44.2	13.7	384	1200	29.2	0.0	1152.0
1370	2019-06-02T10:01:00Z	950.46	950.3	24.5	34.5	27.5	38.1	13.7	410	1200	29.3	0.0	1230.0
1371	2019-06-02T10:21:00Z	950.32	950.2	25.1	34.3	26.5	35.6	13.7	399	1200	29.4	0.0	1197.0
1372	2019-06-02T10:41:00Z	950.04	950.1	25.5	34.2	27.2	33.1	13.7	397	1200	29.7	0.0	1191.0
1373	2019-06-02T11:01:00Z	949.96	950.0	26.0	33.9	26.2	38.3	13.6	427	1200	29.9	0.0	1281.0
1374	2019-06-02T11:21:00Z	949.8	949.9	26.1	33.9	26.4	37.3	13.7	367	1200	30.1	0.0	1101.0
1375	2019-06-02T11:41:00Z	949.64	949.7	26.5	33.9	26.0	37.4	13.6	379	1200	30.3	0.0	1137.0
1377	2019-06-02T12:21:00Z	949.26	949.4	27.3	33.7	26.7	33.5	13.6	381	1200	30.5	0.0	1143.0
1378	2019-06-02T12:41:00Z	949.04	949.3	27.8	33.4	26.3	39.0	13.6	360	1200	30.7	0.0	1080.0
1379	2019-06-02T13:01:00Z	949.09	949.1	28.3	33.1	26.6	36.2	13.6	408	1200	30.8	0.0	1224.0
1380	2019-06-02T13:21:00Z	948.82	949.0	28.6	32.8	26.5	35.7	13.6	363	1200	31.1	0.0	1089.0
1381	2019-06-02T13:41:00Z	948.65	948.8	28.8	32.7	27.4	32.9	13.6	395	1200	31.4	0.0	1185.0
1382	2019-06-02T14:01:00Z	948.55	948.7	29.2	32.5	27.3	37.0	13.6	419	1200	31.8	0.0	1257.0
1383	2019-06-02T14:21:00Z	948.42	948.5	29.4	32.3	26.9	32.9	13.6	412	1200	32.1	0.0	1236.0
1384	2019-06-02T14:41:00Z	948.17	948.3	29.4	32.3	28.0	29.5	13.6	369	1200	32.3	0.0	1107.0
1385	2019-06-02T15:01:00Z	948.0	948.1	29.9	32.1	28.6	29.1	13.5	393	1200	32.4	0.0	1179.0
1386	2019-06-02T15:21:00Z	947.96	948.1	29.9	32.1	28.2	29.9	13.5	391	1200	32.5	0.0	1173.0
1387	2019-06-02T15:41:00Z	947.75	947.9	29.9	32.2	29.9	34.2	13.5	363	1200	32.4	0.0	1089.0
1388	2019-06-02T16:01:00Z	947.6	947.8	30.0	32.2	29.8	27.5	13.5	395	1200	32.5	0.0	1185.0
1389	2019-06-02T16:21:00Z	947.52	947.8	30.1	32.3	28.7	30.3	13.5	443	1200	32.4	0.0	1329.0
1390	2019-06-02T16:41:00Z	947.61	947.7	29.9	32.4	29.7	37.0	13.5	384	1199	32.3	0.0	1153.0
1391	2019-06-02T17:01:00Z	947.66	947.7	29.5	32.6	28.4	40.2	13.6	372	1200	32.1	0.0	1116.0
1392	2019-06-02T17:21:00Z	947.61	947.7	28.9	33.0	24.4	54.6	13.6	412	1200	31.8	0.0	1236.0
1393	2019-06-02T17:41:00Z	947.71	947.7	27.8	33.5	23.3	56.1	13.6	369	1200	31.1	0.0	1107.0
1395	2019-06-02T18:21:00Z	947.92	947.9	25.3	34.7	18.2	75.4	13.6	378	1200	29.2	0.0	1134.0
1396	2019-06-02T18:41:00Z	948.1	948.0	23.5	35.5	17.6	75.3	13.5	386	1200	27.9	0.0	1158.0
1397	2019-06-02T19:01:00Z	947.98	948.0	22.1	36.1	16.3	81.4	13.4	376	1200	26.6	0.0	1128.0
1398	2019-06-02T19:21:00Z	948.14	948.1	20.8	36.6	15.1	84.9	13.3	391	1200	25.3	0.0	1173.0
1399	2019-06-02T19:41:00Z	948.54	948.3	19.7	37.1	14.6	88.1	13.3	399	1200	24.1	0.0	1197.0
1400	2019-06-02T20:01:00Z	948.67	948.5	18.9	37.5	13.8	89.9	13.3	391	1200	23.1	0.0	1173.0
1401	2019-06-02T20:21:00Z	948.76	948.6	18.2	37.7	13.8	90.9	13.2	395	1200	22.2	0.0	1185.0
1402	2019-06-02T20:41:00Z	948.82	948.6	17.6	38.0	13.3	89.7	13.2	392	1200	21.4	0.0	1176.0
1403	2019-06-02T21:01:00Z	948.73	948.7	17.1	38.3	13.1	90.5	13.2	331	1200	20.7	0.0	993.0
1404	2019-06-02T21:21:00Z	948.78	948.7	16.6	38.4	12.5	93.1	13.2	410	1200	20.1	0.0	1230.0
1405	2019-06-02T21:41:00Z	948.68	948.6	16.2	38.7	12.2	91.9	13.2	381	1200	19.6	0.0	1143.0
1406	2019-06-02T22:01:00Z	948.66	948.5	15.7	38.8	11.5	94.5	13.2	378	1200	19.1	0.0	1134.0
1407	2019-06-02T22:21:00Z	948.52	948.4	15.4	39.0	11.8	95.4	13.1	381	1200	18.7	0.0	1143.0
1408	2019-06-02T22:41:00Z	948.62	948.4	15.0	39.0	11.1	97.8	13.1	412	1200	18.3	0.0	1236.0
1409	2019-06-02T23:01:00Z	948.41	948.3	14.6	39.3	11.6	92.1	13.1	392	1200	17.9	0.0	1176.0
1410	2019-06-02T23:21:00Z	948.22	948.2	14.3	39.3	10.7	98.7	13.1	371	1200	17.6	0.0	1113.0
1411	2019-06-02T23:41:00Z	948.23	948.2	14.1	39.8	11.3	92.6	13.1	392	1200	17.3	0.0	1176.0
1412	2019-06-03T00:01:00Z	948.1	948.1	13.9	39.6	10.0	98.7	13.1	392	1200	17.2	0.0	1176.0
1414	2019-06-03T00:41:00Z	948.08	948.0	12.8	39.8	10.0	99.6	13.1	377	1200	16.4	0.0	1131.0
1415	2019-06-03T01:01:00Z	947.92	947.9	12.5	39.8	9.0	99.6	13.1	409	1200	16.0	0.0	1227.0
1416	2019-06-03T01:21:00Z	947.67	947.7	12.2	39.9	9.5	100.0	13.1	371	1200	15.7	0.0	1113.0
1417	2019-06-03T01:41:00Z	947.53	947.7	12.1	40.0	8.5	99.1	13.1	428	1200	15.5	0.0	1284.0
1418	2019-06-03T02:01:00Z	947.5	947.7	11.8	39.9	8.6	100.0	13.1	385	1200	15.3	0.0	1155.0
1419	2019-06-03T02:21:00Z	947.6	947.6	11.5	40.0	8.6	100.0	13.1	411	1200	15.0	0.0	1233.0
1420	2019-06-03T02:41:00Z	947.66	947.6	11.3	40.0	8.5	100.0	13.1	386	1200	14.8	0.0	1158.0
1421	2019-06-03T03:01:00Z	947.57	947.6	11.2	40.1	8.2	100.0	13.1	417	1200	14.6	0.0	1251.0
1422	2019-06-03T03:21:00Z	947.53	947.5	11.1	40.3	7.7	99.7	13.1	423	1200	14.5	0.0	1269.0
1423	2019-06-03T03:41:00Z	947.69	947.5	10.8	40.1	7.9	100.0	13.1	400	1200	14.4	0.0	1200.0
1424	2019-06-03T04:01:00Z	947.7	947.7	10.9	40.5	11.0	98.6	13.2	374	1200	14.3	0.0	1122.0
1425	2019-06-03T04:21:00Z	947.52	947.7	11.7	40.9	12.4	90.8	13.4	357	1200	14.8	0.0	1071.0
1426	2019-06-03T04:41:00Z	948.01	948.0	12.7	40.7	14.7	81.1	13.7	374	1200	15.7	0.0	1122.0
1427	2019-06-03T05:01:00Z	947.93	947.9	13.8	40.4	15.1	80.0	14.4	385	1200	17.0	0.0	1155.0
1428	2019-06-03T05:21:00Z	947.97	947.9	15.1	39.7	17.2	76.6	14.4	414	1200	18.4	0.0	1242.0
1429	2019-06-03T05:41:00Z	947.97	948.0	16.4	38.9	17.9	73.1	14.4	394	1200	19.8	0.0	1182.0
1430	2019-06-03T06:01:00Z	948.26	948.1	17.7	38.7	18.8	68.0	14.3	400	1200	21.2	0.0	1200.0
1431	2019-06-03T06:21:00Z	948.39	948.2	19.2	37.7	21.2	60.9	14.3	383	1200	22.5	0.0	1149.0
1432	2019-06-03T06:41:00Z	948.16	948.2	20.7	36.6	22.0	57.6	13.9	380	1200	23.8	0.0	1140.0
1433	2019-06-03T07:01:00Z	948.27	948.3	21.9	35.6	23.5	52.8	13.8	374	1200	25.2	0.0	1122.0
1434	2019-06-03T07:21:00Z	948.4	948.4	23.1	34.7	25.3	47.9	13.7	408	1200	26.6	0.0	1224.0
1435	2019-06-03T07:41:00Z	948.34	948.2	24.2	33.9	26.0	48.2	13.7	420	1200	28.0	0.0	1260.0
1436	2019-06-03T08:01:00Z	948.14	948.2	25.1	33.5	26.6	46.5	13.7	391	1200	29.2	0.0	1173.0
1437	2019-06-03T08:21:00Z	947.99	948.1	25.7	33.3	28.5	43.1	13.7	402	1200	30.1	0.0	1206.0
1438	2019-06-03T08:41:00Z	947.94	947.9	26.3	33.0	29.2	36.9	13.6	377	1200	30.9	0.0	1131.0
1439	2019-06-03T09:01:00Z	947.55	947.8	26.9	32.7	29.4	37.3	13.6	364	1200	31.6	0.0	1092.0
1440	2019-06-03T09:21:00Z	947.65	947.8	27.2	32.5	27.8	44.1	13.6	411	1200	32.1	0.0	1233.0
1441	2019-06-03T09:41:00Z	947.65	947.7	27.3	32.7	28.1	37.2	13.6	403	1200	32.3	0.0	1209.0
1442	2019-06-03T10:01:00Z	947.74	947.7	27.5	32.7	29.3	40.0	13.6	370	1200	32.2	0.0	1110.0
1443	2019-06-03T10:21:00Z	947.57	947.6	27.5	32.6	26.1	41.2	13.6	372	1200	32.2	0.0	1116.0
1444	2019-06-03T10:41:00Z	947.52	947.6	27.2	32.9	27.5	33.5	13.6	424	1200	31.9	0.0	1272.0
1445	2019-06-03T11:01:00Z	947.47	947.4	27.6	32.9	27.2	39.3	13.6	382	1200	31.9	0.0	1146.0
1446	2019-06-03T11:21:00Z	947.38	947.4	27.4	33.0	26.8	39.9	13.6	393	1200	31.8	0.0	1179.0
1447	2019-06-03T11:41:00Z	947.13	947.2	27.8	33.1	28.3	43.3	13.6	397	1200	31.8	0.0	1191.0
1448	2019-06-03T12:01:00Z	946.96	947.1	28.4	32.9	27.4	35.3	13.6	401	1200	31.9	0.0	1203.0
1449	2019-06-03T12:21:00Z	946.74	946.9	28.8	32.7	27.6	38.5	13.6	386	1200	32.0	0.0	1158.0
1450	2019-06-03T12:41:00Z	946.63	946.8	29.2	32.5	28.9	28.3	13.6	380	1200	32.1	0.0	1140.0
1451	2019-06-03T13:01:00Z	946.43	946.6	29.9	32.1	28.1	30.8	13.5	389	1200	32.2	0.0	1167.0
1452	2019-06-03T13:21:00Z	946.12	946.4	30.1	31.8	28.4	30.4	13.5	364	1200	32.4	0.0	1092.0
1453	2019-06-03T13:41:00Z	946.05	946.3	30.3	31.7	28.1	37.7	13.5	479	1200	32.8	0.0	nan
1454	2019-06-03T14:01:00Z	946.01	946.2	29.8	33.7	28.2	38.6	13.5	381	1200	33.1	0.0	1143.0
1455	2019-06-03T14:21:00Z	945.79	946.0	30.4	31.8	28.2	35.2	13.5	426	1200	33.4	0.0	1278.0
1456	2019-06-03T14:41:00Z	945.75	946.0	30.5	31.6	29.1	29.9	13.5	405	1200	33.6	0.0	1215.0
1457	2019-06-03T15:01:00Z	945.75	945.9	30.6	31.7	29.4	34.3	13.5	408	1200	33.5	0.0	1224.0
1458	2019-06-03T15:21:00Z	945.76	946.0	30.6	31.8	29.4	37.6	13.5	408	1200	33.5	0.0	1224.0
1459	2019-06-03T15:41:00Z	945.62	945.8	30.1	32.0	28.4	29.3	13.5	379	1200	33.3	0.0	1137.0
1460	2019-06-03T16:01:00Z	945.6	945.8	29.9	32.3	27.8	36.7	13.5	395	1200	32.9	0.0	1185.0
1461	2019-06-03T16:21:00Z	945.53	945.7	29.2	32.7	25.5	52.0	13.6	388	1200	32.5	0.0	1164.0
1462	2019-06-03T16:41:00Z	945.53	945.6	28.7	33.1	26.5	45.9	13.6	429	1200	32.0	0.0	1287.0
1463	2019-06-03T17:01:00Z	945.59	945.7	27.6	33.5	21.5	57.7	13.6	362	1200	31.3	0.0	1086.0
1464	2019-06-03T17:21:00Z	946.51	946.4	26.1	34.5	23.6	49.0	13.7	415	1200	30.2	0.0	1245.0
1465	2019-06-03T17:41:00Z	946.94	947.0	25.5	35.8	21.1	55.0	13.7	394	1200	29.3	0.0	1182.0
1466	2019-06-03T18:01:00Z	947.63	947.5	24.4	36.5	20.0	57.3	13.7	407	1200	28.3	0.0	1221.0
1467	2019-06-03T18:21:00Z	948.65	948.6	23.3	36.8	19.3	61.6	13.6	393	1200	27.3	0.0	1179.0
1468	2019-06-03T18:41:00Z	948.66	948.6	22.8	37.4	19.9	60.4	13.4	373	1200	26.5	0.0	1119.0
1469	2019-06-03T19:01:00Z	948.8	948.8	22.6	37.7	20.1	62.9	13.4	417	1200	25.9	0.0	1251.0
1470	2019-06-03T19:21:00Z	948.81	948.8	22.3	37.7	17.2	86.0	13.3	387	1200	25.7	0.0	1161.0
1471	2019-06-03T19:41:00Z	949.08	949.1	21.2	38.3	16.7	89.6	13.3	389	1200	25.1	0.0	1167.0
1472	2019-06-03T20:01:00Z	949.34	949.2	20.5	38.6	16.4	91.2	13.2	379	1200	24.3	0.0	1137.0
1473	2019-06-03T20:21:00Z	949.36	949.1	19.8	38.5	15.6	92.7	13.2	391	1200	23.7	0.0	1173.0
1475	2019-06-03T21:01:00Z	949.68	949.4	18.8	38.8	15.0	92.9	13.2	370	1200	22.4	0.0	1110.0
1476	2019-06-03T21:21:00Z	949.31	949.1	18.2	38.8	14.2	97.5	13.2	416	1200	21.9	0.0	1248.0
1477	2019-06-03T21:41:00Z	949.28	949.0	17.8	38.9	13.8	98.1	13.2	376	1200	21.4	0.0	1128.0
