rec_id	datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts2	nsecs2	moder_cph_filt
1455	2019-05-29T19:26:00Z	955.3	12.3	42.3	12.9	244	1200	180	1200	732.0
1456	2019-05-29T19:46:00Z	956.0	12.2	41.0	12.9	249	1200	177	1200	747.0
1457	2019-05-29T20:06:00Z	956.2	12.1	39.7	12.9	259	1200	187	1200	777.0
1458	2019-05-29T20:26:00Z	956.4	12.0	39.1	12.9	234	1200	176	1200	702.0
1459	2019-05-29T20:46:00Z	956.6	12.0	38.7	12.9	234	1200	191	1200	702.0
1460	2019-05-29T21:06:00Z	956.7	11.9	38.4	12.8	284	1200	171	1200	852.0
1461	2019-05-29T21:26:00Z	956.7	11.8	38.2	12.8	252	1200	170	1200	756.0
1462	2019-05-29T21:46:00Z	956.8	11.6	38.1	12.8	260	1200	203	1200	780.0
1463	2019-05-29T22:06:00Z	957.0	11.5	38.0	12.8	249	1200	162	1200	747.0
1464	2019-05-29T22:26:00Z	957.1	11.4	37.8	12.8	270	1200	161	1200	810.0
1465	2019-05-29T22:46:00Z	957.2	11.4	37.9	12.8	258	1200	193	1199	774.0
1466	2019-05-29T23:06:00Z	957.2	11.4	38.0	12.8	275	1200	191	1200	825.0
1467	2019-05-29T23:26:00Z	957.2	11.4	37.8	12.8	240	1199	169	1200	720.6
1468	2019-05-29T23:46:00Z	957.2	11.3	37.7	12.7	243	1200	167	1200	729.0
1469	2019-05-30T00:06:00Z	957.2	11.3	37.7	12.7	255	1200	172	1200	765.0
1470	2019-05-30T00:26:00Z	957.3	11.2	38.0	12.7	265	1200	195	1200	795.0
1471	2019-05-30T00:46:00Z	957.2	11.1	37.7	12.7	292	1200	186	1200	876.0
1472	2019-05-30T01:06:00Z	957.2	11.0	37.8	12.7	243	1200	192	1200	729.0
1473	2019-05-30T01:26:00Z	957.1	10.9	38.2	12.7	234	1200	182	1200	702.0
1474	2019-05-30T01:46:00Z	957.1	10.8	38.1	12.7	225	1200	161	1200	675.0
1475	2019-05-30T02:06:00Z	957.1	10.7	37.9	12.7	252	1200	165	1200	756.0
1476	2019-05-30T02:26:00Z	957.2	10.6	37.7	12.6	226	1200	185	1200	678.0
1477	2019-05-30T02:46:00Z	957.2	10.4	37.6	12.6	283	1200	168	1200	849.0
